R1P,0,0:0R1P,0,0:0R1P,0,0:0
R1P,0,0:0,0.399114195692779,1.417982369378123,2.9277,2R1P,0,0:0
R1P,0,0:0,0.276297783433409,1.33657240839294,2.7497,2R1P,0,0:0
R1P,0,0:0,0.150627764246645,1.255790516450915,2.6482,2R1P,0,0:0
R1P,0,0:0,0.021139373365241,1.175664663031611,2.6134,2R1P,0,0:0
